Index,Document name,L0,L1,L2,Department,Subcategory,Target name,Target L0,Target L1,Target L2,Document type,Target type
916,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-353039,Lifecycle,Drug & Device Development,Stability Program Management,GDE,MET
917,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-468860,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,MET
918,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-387931,Operational,Production & Disposition,Manufacturing Controls,GDE,MET
919,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-327580,Lifecycle,Clinical Programs,Study & Site Management,GDE,MET
920,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-875606,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,MET
921,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-185425,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,MET
922,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,GDE-116090,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
923,GDE-795245,Lifecycle,Drug & Device Development,Stability Program Management,OPS,GDE,MET-833932,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,MET
924,GDE-084740,Operational,Production & Disposition,Manufacturing Controls,OPS,GDE,GDE-167149,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
925,GDE-385066,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-819879,Lifecycle,Non-Clinical Programs,Non-Clinical Study Management,GDE,GDE
926,GDE-385066,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
927,GDE-385066,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-946550,Operational,Facility Management,Equipment Calibration,GDE,SOP
928,GDE-495472,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-551083,Lifecycle,Drug & Device Development,Tech Transfer & Scale-up,GDE,SOP
929,GDE-495472,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-949096,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,GDE
930,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-793928,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
931,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
932,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-287500,Operational,Qualification & Validation,Facility Qualification,GDE,SOP
933,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-419498,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
934,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-355596,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
935,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-113671,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
936,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,GDE-027379,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
937,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,OPS,GDE,SOP-147893,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
938,GDE-098440,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-949096,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,GDE
939,GDE-098440,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-290414,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
940,GDE-368123,Lifecycle,Non-Clinical Programs,Drug Metabolism & Pharmacokinetics,R&D,GDE,GDE-192917,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
941,GDE-380860,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,GDE
942,GDE-380860,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,GDE-385066,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
943,GDE-380860,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-271463,GxP,Deviation & Change Management,Change Control,GDE,SOP
944,GDE-380860,Operational,Qualification & Validation,Equipment Qualification,OPS,GDE,SOP-551083,Lifecycle,Drug & Device Development,Tech Transfer & Scale-up,GDE,SOP
945,GDE-321311,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,SOP-517778,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
946,GDE-321311,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,GDE-192917,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
947,GDE-963375,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,STND-560784,GxP,Document & Training Management,Document Management,GDE,STND
948,GDE-963375,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,SOP-716431,GxP,Quality Risk Management,URRA / PFMEA / DFMEA,GDE,SOP
949,GDE-963375,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,GDE-321311,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
950,GDE-963375,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,SOP-047048,Operational,Qualification & Validation,Process Qualification,GDE,SOP
951,GDE-963375,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,SOP-271463,GxP,Deviation & Change Management,Change Control,GDE,SOP
952,GDE-963375,Lifecycle,Clinical Programs,Clinical Program Strategy,OPS,GDE,SOP-097865,GxP,Quality Governance,Annual Product Quality Reviews,GDE,SOP
953,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-897808,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
954,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-376347,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
955,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-217166,Lifecycle,Clinical Programs,Biospecimen and Imaging Management,GDE,SOP
956,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-321311,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
957,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-793928,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
958,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-786214,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
959,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-989376,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,GDE
960,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-847008,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
961,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-187705,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
962,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-922147,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
963,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-997648,Operational,Qualification & Validation,Equipment Qualification,GDE,GDE
964,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-514632,Operational,Production & Disposition,Laboratory Controls,GDE,GDE
965,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-092685,Lifecycle,Clinical Programs,Database & Biostatistics,GDE,SOP
966,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-296265,GxP,Deviation & Change Management,Lab OOS/OOT Management,GDE,SOP
967,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-539590,Lifecycle,Drug & Device Development,Product Lifecycle Management,GDE,SOP
968,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,MET-504617,Operational,Production & Disposition,Laboratory Controls,GDE,MET
969,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-672405,Lifecycle,Drug & Device Development,Drug Product / Substance Development,GDE,SOP
970,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-716431,GxP,Quality Risk Management,URRA / PFMEA / DFMEA,GDE,SOP
971,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-355596,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
972,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-270040,Lifecycle,Drug & Device Development,Stability Program Management,GDE,SOP
973,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-993286,Lifecycle,Drug & Device Development,Analytical Method Development,GDE,SOP
974,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-398988,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
975,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-031793,Operational,Qualification & Validation,Analytical Method Qualification,GDE,GDE
976,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-027379,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
977,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-839910,Operational,Production & Disposition,Laboratory Controls,GDE,GDE
978,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-192917,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
979,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-081326,Operational,Production & Disposition,Manufacturing Controls,GDE,GDE
980,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-259313,GxP,Document & Training Management,Document Management,GDE,GDE
981,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-385959,Operational,Supplier Management,Alliance Management,GDE,SOP
982,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-116090,Lifecycle,Clinical Programs,Clinical Program Strategy,GDE,GDE
983,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,MET-047008,GxP,Document & Training Management,Personnel & Training Management,GDE,MET
984,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,GDE-465724,Lifecycle,Drug & Device Development,Stability Program Management,GDE,GDE
985,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-147893,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
986,GDE-849542,Operational,Production & Disposition,Laboratory Controls,OPS,GDE,SOP-367261,Operational,Qualification & Validation,Analytical Method Qualification,GDE,SOP
987,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-929796,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
988,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-845664,Operational,Production & Disposition,Packaging Controls,GDE,SOP
989,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-221888,Operational,Warehousing & Distribution,Distribution management,GDE,SOP
990,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-716748,GxP,Deviation & Change Management,CAPA Management,GDE,SOP
991,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-386442,Operational,Production & Disposition,Product Disposition,GDE,SOP
992,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-517789,Operational,Qualification & Validation,Equipment Qualification,GDE,SOP
993,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-662697,Operational,Production & Disposition,Product Disposition,GDE,SOP
994,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-219609,Operational,Production & Disposition,Laboratory Controls,GDE,SOP
995,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-097865,GxP,Quality Governance,Annual Product Quality Reviews,GDE,SOP
996,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-601468,Operational,Production & Disposition,Packaging Controls,GDE,SOP
997,GDE-788533,Lifecycle,Drug & Device Development,Analytical Method Development,OPS,GDE,SOP-090918,Operational,Production & Disposition,Manufacturing Controls,GDE,SOP
